reward_Cash Back,reward_Points,mailer_type_Postcard,income_level_Low,income_level_Medium,credit_rating_Low,credit_rating_Medium,household_2,household_3,household_4,household_5,household_6,min_sqrt,q3_balance_sqrt,offer_accepted
1,0,0,0,1,0,1,0,1,0,0,0,0.6217867557654012,0.7831865871902667,No
1,0,0,0,1,0,0,0,0,1,0,0,0.46496770700066814,0.8853276407333847,No
0,0,1,0,1,1,0,1,0,0,0,0,0.408248290463863,0.9128709291752768,No
0,0,0,1,0,1,0,0,1,0,0,0,0.4728996229298743,0.8811163070972995,No
0,1,1,1,0,0,0,0,0,1,0,0,0.4763705444427772,0.8792446214719154,No
0,0,1,0,1,1,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,0,1,0,1,0,0,0,1,0,0,0,0.555111653320713,0.831775842608779,No
0,0,0,0,0,0,0,0,0,0,0,0,0.5792510159584277,0.815149225915801,No
1,0,0,0,1,0,1,0,1,0,0,0,0.23961691914926153,0.9708675151931989,No
1,0,0,1,0,0,0,0,1,0,0,0,0.6384663841832219,0.7696497101071387,No
1,0,1,0,1,1,0,0,0,1,0,0,0.5252890688803552,0.8509238474239688,No
0,0,0,0,0,0,0,0,0,1,0,0,0.37593056870462555,0.9266478335988365,No
1,0,0,1,0,0,0,1,0,0,0,0,0.5560413383462748,0.8311546366652137,No
0,1,1,0,0,1,0,0,0,1,0,0,0.5962665430841874,0.8027865280374559,No
0,0,0,1,0,0,1,0,0,1,0,0,0.6817055695365551,0.7316266236700528,No
0,0,1,0,1,0,1,0,0,1,0,0,0.5017825368480995,0.8649938067490921,No
0,1,0,1,0,0,1,0,0,0,1,0,0.4998760381783354,0.8660969613473605,No
0,1,0,0,0,1,0,0,0,0,1,0,0.6079107300994894,0.7940053804791914,No
0,0,0,0,1,1,0,1,0,0,0,0,0.45996921125467216,0.8879348651211725,Yes
0,0,0,1,0,0,0,0,0,0,1,0,0.2773500981126146,0.9607689228305228,No
0,1,1,0,1,0,1,1,0,0,0,0,0.6665367501368028,0.7454721729998173,No
0,0,0,1,0,0,1,0,1,0,0,0,0.6450067869986033,0.7641768412649904,No
1,0,0,1,0,0,1,0,0,0,1,0,0.5150571257586481,0.8571558535092905,No
0,1,0,1,0,0,0,0,0,0,0,1,0.26967994498529685,0.9629500128629352,No
1,0,1,1,0,0,1,1,0,0,0,0,0.3409971697352368,0.9400643223910575,No
0,0,0,0,1,0,0,0,1,0,0,0,0.44932684339639223,0.8933674427711332,No
0,0,1,0,1,1,0,0,0,1,0,0,0.4680880941428942,0.8836818070559522,No
0,0,1,0,1,0,1,0,0,0,1,0,0.6248094668545311,0.7807772602534967,No
0,0,1,0,1,0,0,0,0,1,0,0,0.6223182100591839,0.7827643613685626,No
0,1,1,1,0,0,0,1,0,0,0,0,0.6264518021884176,0.779460159042708,No
0,0,0,0,1,0,0,0,1,0,0,0,0.5851169656475738,0.8109489111598682,No
0,1,1,0,1,1,0,0,0,1,0,0,0.4169254538936527,0.9089406833757481,Yes
1,0,1,0,0,1,0,0,0,0,1,0,0.2362497692874473,0.9716923620733199,No
0,0,0,0,1,0,1,0,0,1,0,0,0.17070170721958852,0.9853227527832277,No
0,0,0,1,0,0,1,1,0,0,0,0,0.46284837377516513,0.8864374669956618,No
0,0,1,0,0,1,0,0,1,0,0,0,0.37298497238730294,0.9278373835825127,No
0,1,0,0,1,0,1,0,1,0,0,0,0.5759325868310293,0.8174971898582398,No
0,1,0,0,1,0,1,0,0,1,0,0,0.59662862973493,0.8025174628508838,No
1,0,1,1,0,0,0,0,0,1,0,0,0.6020797289396148,0.7984359711335656,No
0,0,0,0,1,1,0,0,0,1,0,0,0.5035971686807315,0.8639385925496967,No
0,0,0,1,0,0,0,0,0,1,0,0,0.5763252346142889,0.8172204255565232,Yes
0,1,1,0,1,0,1,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,1,1,0,0,1,0,0,0,0.4137540862876362,0.9103886840686692,No
0,0,0,0,0,0,0,0,0,1,0,0,0.15900555901520502,0.9872776874832441,No
0,1,1,0,1,0,1,0,0,1,0,0,0.2123251450326003,0.9771990753100851,No
0,1,0,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,1,0,0,1,0,0,1,0,0,0.5481430739260394,0.8363845828964762,No
1,0,0,1,0,0,1,0,1,0,0,0,0.5234120909935036,0.8520796811342284,No
1,0,1,0,1,0,1,0,1,0,0,0,0.4917241099566532,0.8707510549447167,No
0,0,1,0,1,0,1,0,0,0,1,0,0.4176837618951496,0.9085924691791781,No
0,1,0,0,1,1,0,0,0,1,0,0,0.4814119350222963,0.8764944659369438,No
0,1,0,0,1,0,0,0,0,0,0,0,0.6395866523885957,0.768719008537157,No
1,0,0,0,1,1,0,0,1,0,0,0,0.5351138789721629,0.8447799337883004,No
0,0,1,1,0,1,0,0,0,1,0,0,0.40329296912478785,0.9150709158609036,No
0,0,0,0,1,1,0,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
1,0,1,0,1,1,0,0,1,0,0,0,0.6091857405061171,0.7930275742772214,No
1,0,1,0,1,0,1,0,0,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,0,1,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,0,1,0,1,0,0,1,0,0,0.4857520521621862,0.8740966444394034,No
0,0,0,0,1,1,0,1,0,0,0,0,0.6646713035688706,0.7471359034419763,No
1,0,1,0,1,1,0,0,0,1,0,0,0.6288721857330793,0.7775086970647336,No
0,0,1,1,0,0,0,0,1,0,0,0,0.5514956622112164,0.8341777595705917,No
0,0,1,1,0,0,0,0,1,0,0,0,0.5810816296779027,0.8138452799217263,No
1,0,0,1,0,0,1,0,0,1,0,0,0.09912695235553012,0.9950747948353955,No
1,0,1,0,0,1,0,0,1,0,0,0,0.6530300807167292,0.7573319705909043,No
0,1,1,0,1,1,0,0,1,0,0,0,0.5158011325250147,0.8567083469220504,No
0,1,0,0,1,0,0,1,0,0,0,0,0.6825874067891976,0.7308039628332611,No
0,0,0,0,1,1,0,0,1,0,0,0,0.5585496539050376,0.829471086972031,No
1,0,1,0,1,0,1,0,0,1,0,0,0.6506085553765408,0.759413265403529,No
0,0,0,0,1,1,0,0,1,0,0,0,0.5,0.8660254037844387,No
0,1,0,0,1,1,0,1,0,0,0,0,0.52992871097835,0.8480421931017492,No
0,1,1,0,1,1,0,0,1,0,0,0,0.6401219396028975,0.768273325346536,No
1,0,0,0,1,0,0,0,0,1,0,0,0.6698372911647165,0.7425079146817999,No
0,0,0,0,1,1,0,0,1,0,0,0,0.607440496854837,0.7943651822560884,No
0,1,0,0,0,0,0,0,0,1,0,0,0.6442594529042237,0.7648070065994103,No
0,0,1,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,0,0,0,1,0,1,1,0,0,0,0,0.5113932401705994,0.8593468181751857,No
1,0,1,0,0,0,1,0,0,1,0,0,0.4743416490252569,0.8803408430829506,No
1,0,0,0,1,0,1,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,0,0,1,0,1,0,0,0,0,0.2295342031445927,0.9733005956983571,No
0,1,1,1,0,1,0,0,1,0,0,0,0.5861206488138653,0.8102237870082645,No
0,0,1,1,0,0,1,0,0,1,0,0,0.6432283343094266,0.7656744151018241,No
0,1,1,0,1,0,1,0,0,1,0,0,0.6251883527561704,0.7804739096075065,No
0,0,0,0,0,0,0,0,1,0,0,0,0.6652991438591156,0.7465768876548001,No
0,1,0,0,1,1,0,0,1,0,0,0,0.6534877683210266,0.7569370757565018,No
0,0,1,0,1,1,0,0,1,0,0,0,0.23616656809828937,0.9717125871947302,No
0,0,0,0,1,0,0,0,0,1,0,0,0.6576354480321217,0.753336324287891,No
0,1,1,1,0,1,0,0,0,0,1,0,0.63225484805844,0.7747604837022852,Yes
1,0,0,1,0,0,0,0,1,0,0,0,0.5533818338235676,0.8329276955378931,No
1,0,1,0,0,0,1,0,0,1,0,0,0.5007963902047247,0.8655651191897217,No
0,0,1,1,0,0,1,0,0,1,0,0,0.31622776601683794,0.9486832980505138,No
0,1,1,1,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,No
1,0,0,0,1,1,0,0,0,0,1,0,0.6049064388495307,0.7962965529489494,No
1,0,0,0,0,0,0,0,0,0,0,1,0.6196433832612601,0.7848834802571265,No
0,0,1,0,0,0,0,0,0,1,0,0,0.5844291575945909,0.8114447361054705,No
0,0,1,0,1,1,0,0,1,0,0,0,0.43436029616746596,0.9007392148193124,No
0,1,1,0,0,0,1,0,1,0,0,0,0.18508626894543276,0.9827222766620582,No
1,0,1,1,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,1,0,1,0,1,0,0,0,0,0,1,0.4687094439259375,0.8833523969371672,No
0,1,0,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
1,0,0,1,0,1,0,0,0,1,0,0,0.5472282973135046,0.8369833873019001,No
0,1,0,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,1,0,0,0,0,1,0,0,0,0.6153846153846154,0.7882269819968921,No
0,0,1,0,1,0,1,0,1,0,0,0,0.3047887380849036,0.952419983587394,No
0,0,1,1,0,0,1,1,0,0,0,0,0.38871442100712067,0.9213582901895976,Yes
0,0,0,1,0,1,0,0,0,0,1,0,0.6739005949205858,0.7388220273960979,No
0,0,1,0,0,0,1,0,0,0,1,0,0.32908195161019704,0.944301365626686,No
1,0,1,0,1,0,1,1,0,0,0,0,0.4698636506160708,0.882739004366375,No
0,1,1,1,0,1,0,0,1,0,0,0,0.6145611260772826,0.7888692048208134,No
1,0,1,0,0,1,0,0,1,0,0,0,0.19539907191408282,0.9807238157071109,Yes
0,1,1,0,1,0,0,1,0,0,0,0,0.5485358059968594,0.8361270654268859,No
0,0,0,0,1,0,1,0,0,0,1,0,0.517940116939706,0.8554168780568242,No
0,1,0,1,0,1,0,0,0,1,0,0,0.670634955680879,0.7417875411591283,No
1,0,0,0,1,1,0,0,0,0,0,1,0.6957034435577985,0.7183291158110057,Yes
1,0,0,0,1,0,0,0,1,0,0,0,0.10894694214056866,0.9940475661648287,No
0,0,0,0,1,0,0,0,0,0,0,0,0.5728484440110012,0.8196613082207643,No
0,0,1,0,1,0,1,0,0,1,0,0,0.6337191807101944,0.7735631842325487,No
0,1,0,0,1,1,0,0,1,0,0,0,0.4102198355863954,0.9119866701281718,No
0,1,0,0,1,0,0,0,0,1,0,0,0.2910271875084953,0.9567147830627971,No
0,1,0,0,1,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
1,0,1,0,1,0,0,0,0,0,0,1,0.6848985483306096,0.7286384415432826,No
1,0,0,1,0,1,0,0,1,0,0,0,0.4317641127931113,0.9019865580506051,No
0,0,1,1,0,0,0,0,1,0,0,0,0.49717288246281344,0.8676514997068911,No
0,0,0,1,0,0,1,0,0,1,0,0,0.4945551916066865,0.8691462261638565,No
1,0,0,0,1,0,0,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,0,1,0,0,0,1,0,0,0.5075192189225523,0.8616404368553291,No
0,0,0,0,0,1,0,0,0,0,1,0,0.5931160198345671,0.8051170020659119,No
1,0,0,1,0,0,1,1,0,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,0,0,0,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,0,0,1,0,1,1,0,0,0,0,0.06788442333021306,0.9976931918526479,No
0,0,1,1,0,0,0,0,0,0,1,0,0.664306017588494,0.7474607113392084,No
0,1,0,0,1,0,1,0,0,0,1,0,0.4033755872716886,0.9150344996737667,No
1,0,0,0,1,0,0,0,0,1,0,0,0.5962448057496224,0.802802672900754,No
0,0,0,1,0,1,0,0,0,0,1,0,0.519182770083985,0.8546632385026984,No
1,0,1,0,1,1,0,0,0,0,1,0,0.5314534298427314,0.8470875113637297,No
0,1,1,0,1,1,0,0,1,0,0,0,0.6449090718773292,0.7642593074410816,No
0,1,0,1,0,0,0,0,1,0,0,0,0.5119371337515962,0.8590229165081688,No
0,1,0,0,1,0,1,0,0,0,1,0,0.512037306638716,0.8589632102774656,No
0,0,0,1,0,0,1,0,0,1,0,0,0.5413902920037097,0.8407714027749384,No
1,0,1,1,0,1,0,0,0,0,1,0,0.506463795555199,0.8622612271184537,No
1,0,1,1,0,0,0,0,0,0,0,0,0.2592055169165965,0.9658221886040929,No
1,0,0,1,0,0,0,0,0,1,0,0,0.4697358269852471,0.8828070303562869,No
1,0,1,0,1,1,0,0,0,0,0,0,0.6558339044576915,0.7549052190598364,No
0,0,0,0,0,0,1,0,1,0,0,0,0.6046169814775103,0.7965163562093525,No
0,1,1,0,1,1,0,0,0,1,0,0,0.45093058390652124,0.8925590224168505,No
0,1,0,0,1,1,0,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
1,0,1,1,0,0,1,1,0,0,0,0,0.40924280665241747,0.9124255176195216,No
1,0,0,0,1,0,0,1,0,0,0,0,0.6361893131020538,0.7715329920973806,No
1,0,0,1,0,1,0,0,1,0,0,0,0.6864190929535476,0.7272061804116001,No
0,0,0,0,0,1,0,1,0,0,0,0,0.4574055729394083,0.8892581975129449,No
1,0,1,0,1,0,1,0,1,0,0,0,0.4993634625044952,0.8663925971033695,No
1,0,0,1,0,1,0,0,0,1,0,0,0.32675806544496094,0.945108018517813,No
0,0,0,0,0,0,1,0,0,0,1,0,0.4510856469336674,0.8924806659701009,No
0,1,1,1,0,0,1,0,1,0,0,0,0.4026936331284146,0.9153348228041136,No
1,0,0,0,1,1,0,0,0,1,0,0,0.3796147405267664,0.9251446637011942,No
0,1,0,0,1,0,0,0,0,0,0,0,0.6783234474692018,0.7347634317339812,No
1,0,0,0,1,1,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,0,1,0,1,0,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,1,0,0,0,1,0,0,0,1,0,0.4865538961693258,0.8736505629383232,No
0,1,1,1,0,0,1,0,1,0,0,0,0.5227530093609226,0.8524841882428664,No
1,0,0,0,1,1,0,0,0,1,0,0,0.6673266674883045,0.7447651434237199,No
0,1,0,0,1,0,1,0,0,0,0,0,0.5395732021758763,0.8419386910539691,No
0,1,1,1,0,1,0,0,1,0,0,0,0.6037937803040524,0.7971405590397103,No
1,0,0,0,1,0,1,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,0,0,1,1,0,0,1,0,0,0,0.7034857269276467,0.7107093864647355,Yes
0,0,1,0,1,1,0,1,0,0,0,0,0.387739197978748,0.9217691220423894,Yes
0,1,1,1,0,0,0,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
0,1,1,0,1,1,0,0,0,0,0,1,0.5347906165148123,0.844984613166244,No
0,1,0,1,0,0,1,0,0,1,0,0,0.4985891177393618,0.8668384461200858,No
1,0,0,0,1,0,1,0,1,0,0,0,0.6430659644130344,0.7658107895645855,No
0,0,0,1,0,0,0,0,0,0,1,0,0.6926111065580282,0.7213112054255526,No
1,0,1,1,0,0,0,0,0,1,0,0,0.5518772761391628,0.8339253396325227,No
1,0,0,1,0,0,1,1,0,0,0,0,0.34342910241721913,0.9391786047461383,No
0,0,1,1,0,0,0,0,1,0,0,0,0.5646862167752795,0.8253056867512922,No
0,1,1,0,1,0,1,1,0,0,0,0,0.6367351252967083,0.7710826027173645,No
1,0,1,0,0,0,0,1,0,0,0,0,0.47421554463673965,0.8804087784801332,No
0,1,0,0,0,0,1,0,0,1,0,0,0.3904121571130341,0.920640183556175,No
0,0,0,0,0,0,1,0,0,1,0,0,0.4342062088997965,0.9008135035360351,No
0,0,1,0,0,0,1,0,0,1,0,0,0.4927697081130274,0.8701597639320046,No
0,0,1,0,1,1,0,0,1,0,0,0,0.3086066999241838,0.9511897312113419,No
0,0,0,0,1,0,1,0,1,0,0,0,0.6193235372853324,0.7851358838853206,No
0,0,0,0,1,0,1,0,1,0,0,0,0.6642369382442201,0.7475220999220987,No
0,0,0,0,1,0,0,0,0,0,1,0,0.5295442847190055,0.8482822941223263,No
0,1,0,0,1,1,0,0,0,0,1,0,0.37379944809651644,0.927509553914535,No
0,1,0,0,1,0,1,0,1,0,0,0,0.40582412263754325,0.9139511920696138,No
0,1,0,0,1,0,1,1,0,0,0,0,0.7071067811865476,0.7071067811865476,No
1,0,0,1,0,1,0,0,1,0,0,0,0.6707053593138688,0.7417238846010383,No
1,0,0,0,1,1,0,0,0,0,1,0,0.20286020648339487,0.9792077086223915,No
1,0,1,0,1,0,0,0,1,0,0,0,0.27100092802220876,0.9625790861072672,No
0,1,1,0,0,0,1,0,0,1,0,0,0.41571710096167036,0.9094939757733552,No
0,1,0,1,0,0,1,1,0,0,0,0,0.12208664567220494,0.9925194461311625,No
1,0,1,0,1,0,0,0,0,1,0,0,0.5891420157257546,0.8080295076954768,No
0,1,0,1,0,0,0,0,0,0,0,1,0.5536813521545236,0.832728623428028,No
1,0,1,0,1,0,0,0,0,1,0,0,0.6218656688007244,0.7831239301458154,No
0,0,1,0,1,1,0,1,0,0,0,0,0.11486992192581234,0.9933805419056474,No
0,1,1,0,1,0,1,0,1,0,0,0,0.6097325238876765,0.7926072478305783,No
0,0,0,0,0,0,0,0,1,0,0,0,0.6961963902687748,0.7178513677473408,No
0,1,1,0,1,1,0,0,0,0,1,0,0.5624147687693217,0.8268552641606332,No
0,1,1,1,0,0,0,0,0,1,0,0,0.39261637247737885,0.9197023344880147,No
1,0,0,0,1,0,1,0,0,1,0,0,0.41722185234485754,0.908804668741268,No
0,0,0,0,0,1,0,0,0,1,0,0,0.5018303905019064,0.8649660450958201,No
0,0,1,0,1,1,0,0,1,0,0,0,0.552657094637709,0.8334087447025056,No
0,1,0,0,1,0,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,No
0,0,0,0,0,0,1,0,0,1,0,0,0.5075439729388539,0.8616258558872546,No
0,0,1,0,0,0,0,0,0,1,0,0,0.5882749490929705,0.8086609822847043,No
1,0,0,0,1,1,0,0,0,1,0,0,0.3338235811732759,0.9426355693759116,No
1,0,1,1,0,0,1,1,0,0,0,0,0.46323823854847673,0.8862337921488351,No
0,0,0,0,1,0,0,0,0,1,0,0,0.6277334998863257,0.7784283224038451,No
0,0,0,1,0,0,0,0,0,0,1,0,0.6579949798316924,0.7530223147532156,Yes
0,0,1,0,1,0,0,0,0,1,0,0,0.6984302957695783,0.7156780854205469,No
0,0,1,0,0,0,0,0,1,0,0,0,0.6089520688099919,0.7932070208287562,No
0,0,0,0,1,1,0,0,0,0,1,0,0.6519202405202649,0.7582875444051551,No
0,1,1,1,0,1,0,0,0,1,0,0,0.6435141252900769,0.7654342365952461,No
0,0,0,0,1,0,1,0,0,0,1,0,0.2905548322653812,0.9568583434590703,No
1,0,1,0,1,0,1,0,1,0,0,0,0.4971830761761256,0.867645658528898,No
0,1,0,0,1,0,0,0,0,1,0,0,0.6097355789644296,0.7926048976286432,No
0,1,1,0,0,0,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,0,1,0,0,0,1,0,0,0,0.476387704455911,0.8792353240419926,No
1,0,0,1,0,0,1,0,0,1,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,1,0,1,0,1,0,0,0,0,0.4310797001635559,0.9023138545466863,Yes
0,0,1,0,1,0,1,0,0,0,1,0,0.6569280967974721,0.7539532317312865,No
1,0,1,0,0,0,0,0,1,0,0,0,0.6178927763884839,0.7862623715318767,No
0,1,0,0,1,0,1,0,0,1,0,0,0.2388508211236173,0.9710562729567085,No
0,0,1,0,0,0,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,1,1,0,0,1,0,0,0,0.4701623459816272,0.8825799501580877,No
0,0,0,1,0,0,1,0,1,0,0,0,0.32552252192544484,0.9455342869083586,No
1,0,0,0,0,0,0,0,0,1,0,0,0.7071067811865475,0.7071067811865475,No
0,1,1,0,1,0,1,0,1,0,0,0,0.08213548365440304,0.9966211729262315,No
0,0,1,0,0,0,0,0,1,0,0,0,0.6073265191385079,0.7944523265439554,No
0,1,1,0,1,0,0,0,1,0,0,0,0.5849831819752738,0.8110454221596245,No
1,0,1,0,1,1,0,0,1,0,0,0,0.2951002350524044,0.9554663004376531,No
0,1,0,0,1,0,0,0,0,1,0,0,0.47357390418225875,0.8807540844512575,No
0,1,0,0,0,0,0,0,0,0,1,0,0.5797509043642028,0.8147937707720211,Yes
0,0,1,0,1,0,1,1,0,0,0,0,0.5819737685984511,0.8132075581690794,No
0,1,1,0,1,0,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,0,0,0,0,0,0,1,0,0,0,0.6058783768999655,0.79555728417573,No
1,0,0,0,1,0,1,0,0,1,0,0,0.2902358765786508,0.956955137896559,No
0,0,0,0,1,0,1,0,0,1,0,0,0.5630542185569408,0.826419957990629,No
0,0,1,0,1,1,0,0,1,0,0,0,0.5776222834658197,0.8163041698066551,No
1,0,1,0,0,1,0,0,0,0,0,1,0.4878957564767157,0.8729019021700052,No
0,1,0,0,1,0,0,0,1,0,0,0,0.19946284594139724,0.9799053898662657,No
0,0,1,0,1,0,0,0,0,0,0,0,0.6743728229233639,0.7383910181620394,No
1,0,1,0,1,0,1,0,0,0,1,0,0.5739440431835515,0.8188945202491696,No
0,1,0,0,1,0,0,0,1,0,0,0,0.44357553951864753,0.8962369891612043,No
0,0,0,0,1,0,1,0,0,0,1,0,0.5451439221118973,0.8383424742815181,Yes
0,1,1,0,1,0,0,0,0,1,0,0,0.5799829790101595,0.8146285927086655,No
0,0,0,0,0,1,0,1,0,0,0,0,0.6500584410998383,0.7598842169402179,No
0,1,0,0,1,0,0,0,0,0,1,0,0.32980589719494313,0.9440487647232204,No
1,0,0,0,0,0,1,0,0,1,0,0,0.7008948882071182,0.7132645762163793,No
1,0,1,0,1,0,1,0,1,0,0,0,0.39327282934355123,0.9194218192430057,No
0,0,1,0,1,0,1,0,0,0,0,0,0.5755788637939978,0.8177462757809483,No
0,0,0,0,1,0,0,0,1,0,0,0,0.2134117017772117,0.9769623562576782,No
0,1,0,0,1,0,1,1,0,0,0,0,0.6009428959500295,0.7992919590532561,No
0,1,1,0,0,0,1,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,0,1,0,1,0,0,0,1,0,0,0,0.6180202150945655,0.7861622057403084,No
0,0,0,0,1,0,0,0,0,0,1,0,0.5022779161209768,0.8647062477958448,No
1,0,0,0,1,0,0,0,0,0,0,1,0.5186980037050645,0.8549575316659775,No
0,0,1,0,0,0,1,0,1,0,0,0,0.5915031111677197,0.8063027157829175,No
0,0,0,1,0,0,0,0,1,0,0,0,0.701670404587482,0.7125016795250658,No
0,0,1,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,1,0,0,0,0,1,0,0,0,0.6001204879775186,0.799909619838157,No
1,0,0,0,1,0,0,0,0,1,0,0,0.4798394987197894,0.8773562876439316,No
0,1,0,0,0,1,0,0,0,1,0,0,0.30503987830160845,0.9523395784307928,No
0,1,1,1,0,0,0,1,0,0,0,0,0.6954786748268154,0.718546736727081,No
0,0,1,0,0,0,0,0,0,1,0,0,0.5911106196862668,0.8065905003743334,No
1,0,1,0,1,1,0,0,0,0,1,0,0.40774890398890895,0.913094097722597,No
1,0,1,0,1,0,0,0,0,1,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,0,0,0,0,0,0,0,0,0,0,0.4380858271151806,0.8989331499509895,No
0,1,1,0,0,0,1,0,1,0,0,0,0.40176306769001846,0.915743652689062,No
0,1,1,1,0,0,0,0,0,0,1,0,0.6894078714246642,0.7243733752821908,No
0,0,0,0,1,1,0,0,1,0,0,0,0.6901910144037202,0.7236272269866326,No
1,0,0,1,0,0,1,0,1,0,0,0,0.5258961470606036,0.8505487890220126,No
1,0,0,0,1,1,0,0,0,1,0,0,0.6807456457050177,0.7325198740332295,No
0,0,0,0,1,0,0,1,0,0,0,0,0.3966148897690515,0.9179850920431568,No
0,1,0,0,1,0,1,0,0,1,0,0,0.669379743502882,0.7429204257442489,Yes
1,0,0,1,0,0,1,0,0,0,0,0,0.6674488401870572,0.7446556558121024,No
1,0,1,1,0,0,0,0,1,0,0,0,0.6625633421252572,0.7490058862731382,No
1,0,1,0,0,0,1,0,0,1,0,0,0.6064564223253276,0.795116725909073,No
0,1,1,0,1,0,0,0,0,0,1,0,0.48265579541001347,0.8758101296269226,No
1,0,1,0,0,1,0,0,1,0,0,0,0.701357850179277,0.7128093475761262,No
0,0,1,0,0,0,0,0,1,0,0,0,0.6526880076445225,0.7576267977553486,No
0,0,0,0,0,0,1,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,1,0,0,0,0,0,1,0,0,0.4454126181850221,0.8953254154560585,No
1,0,0,0,0,1,0,1,0,0,0,0,0.5228728287987777,0.8524107020116324,No
0,0,0,0,1,0,0,0,0,0,0,1,0.6510893655550027,0.759001079090922,No
0,0,1,0,0,1,0,0,0,1,0,0,0.41227620764252454,0.9110589051273787,No
1,0,1,0,1,0,1,0,0,1,0,0,0.574869940219834,0.818244799452856,No
1,0,0,0,1,0,1,0,1,0,0,0,0.49033206290726455,0.8715356952443809,No
1,0,0,0,1,0,1,0,1,0,0,0,0.615952096290469,0.7877836092959646,No
0,1,0,0,0,0,0,0,0,0,1,0,0.6230853024407229,0.7821538888750429,No
0,1,1,0,1,0,0,1,0,0,0,0,0.5182275925963367,0.8552427504935691,No
0,0,1,0,1,1,0,0,0,0,1,0,0.41497125023298187,0.9098345242295852,No
1,0,1,0,1,0,0,0,0,0,1,0,0.69212518165484,0.7217774815822773,No
0,1,0,0,1,0,0,0,0,1,0,0,0.5928523618089873,0.8053111678708459,No
0,0,1,1,0,1,0,0,0,0,0,1,0.5481048356216511,0.8364096419626945,No
1,0,1,0,0,0,0,0,0,1,0,0,0.6951486943935615,0.7188659768572488,No
0,1,1,1,0,0,1,0,0,1,0,0,0.7017220198222713,0.712450845249377,No
1,0,0,1,0,0,1,0,0,0,1,0,0.6093588464659363,0.7928945681701343,No
1,0,0,1,0,0,1,0,0,0,1,0,0.7071067811865476,0.7071067811865476,No
0,1,0,0,1,0,1,0,0,0,1,0,0.5467353727601049,0.8373054592995732,No
0,1,1,0,0,0,1,0,1,0,0,0,0.6685116438549604,0.7437016754252597,No
0,1,0,0,0,0,0,0,0,0,1,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,1,0,1,0,1,0,0,0,0.6909689839832054,0.7228844051252018,No
0,0,0,0,0,1,0,0,0,1,0,0,0.5382455441545885,0.8427880719360774,No
1,0,0,0,0,0,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,0,0,0,0,1,0,0,1,0,0,0.40370517361463093,0.9148891368886072,No
0,0,1,0,1,0,1,0,1,0,0,0,0.596394544070914,0.8026914399708315,No
0,1,0,0,1,0,1,0,0,1,0,0,0.5934654647590163,0.8048594548977881,No
0,0,0,0,0,0,0,0,0,1,0,0,0.6200468350936172,0.7845647980188689,No
1,0,0,0,0,0,1,0,0,0,1,0,0.3666896023480475,0.9303433428201822,No
1,0,0,1,0,1,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,No
0,1,0,0,1,0,1,0,0,1,0,0,0.5222329678670935,0.8528028654224418,No
0,1,0,1,0,0,0,1,0,0,0,0,0.5422553709667823,0.8402137303434628,No
1,0,0,1,0,1,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
0,0,1,0,1,1,0,0,0,1,0,0,0.5534181447509579,0.8329035700850416,Yes
